arrival_ts,sequence,product,num_changes,arrival_dt,latency_ms,rolling_mean_ms,rolling_std_ms,z_score,is_spike,phase
1775324170.484902,1861,BTC-USD,5,2026-04-04 17:36:10.484901905+00:00,0.09894371032714844,22.539114952087402,116.54447666428008,-0.19254598659704636,False,after
1775324170.4850008,1862,BTC-USD,19,2026-04-04 17:36:10.485000849+00:00,0.09894371032714844,22.53767490386963,116.5447591351312,-0.19253316373948007,False,after
1775324170.48511,1863,BTC-USD,8,2026-04-04 17:36:10.485110044+00:00,0.10919570922851562,22.53579616546631,116.54512727933933,-0.1924284693815208,False,after
1775324170.485211,1864,BTC-USD,2,2026-04-04 17:36:10.485210896+00:00,0.10085105895996094,22.535057067871094,116.54527233722456,-0.19249348823002962,False,after
1775324170.514948,1865,BTC-USD,9,2026-04-04 17:36:10.514947891+00:00,29.736995697021484,23.12717914581299,116.50432378545841,0.05673451711011524,False,after
1775324170.566439,1866,BTC-USD,10,2026-04-04 17:36:10.566438913+00:00,51.49102210998535,24.15353775024414,116.52402418852164,0.23460813810817674,False,after
1775324170.620519,1867,BTC-USD,10,2026-04-04 17:36:10.620518923+00:00,54.08000946044922,25.23207664489746,116.54691366330289,0.24752206565410836,False,after
1775324170.663798,1868,BTC-USD,11,2026-04-04 17:36:10.663798094+00:00,43.279170989990234,26.095223426818848,116.51695972218101,0.14748022609021205,False,after
1775324170.724652,1869,BTC-USD,4,2026-04-04 17:36:10.724652052+00:00,60.85395812988281,27.309417724609375,116.55732548774914,0.2877943558236429,False,after
1775324170.7644138,1870,BTC-USD,15,2026-04-04 17:36:10.764413834+00:00,39.76178169250488,28.102378845214844,116.5033863441181,0.10007780214088761,False,after
1775324170.8164952,1871,BTC-USD,6,2026-04-04 17:36:10.816495180+00:00,52.08134651184082,29.141602516174316,116.4804353936753,0.19694074732924716,False,after
1775324170.8648162,1872,BTC-USD,4,2026-04-04 17:36:10.864816189+00:00,48.32100868225098,30.105767250061035,116.4347584318298,0.1564416131189433,False,after
1775324170.915295,1873,BTC-USD,11,2026-04-04 17:36:10.915294886+00:00,50.47869682312012,31.112637519836426,116.38796194106821,0.16639228817400795,False,after
1775324170.96512,1874,BTC-USD,6,2026-04-04 17:36:10.965120077+00:00,49.825191497802734,32.106781005859375,116.3300901357717,0.15231149972688723,False,after
1775324171.01513,1875,BTC-USD,20,2026-04-04 17:36:11.015130043+00:00,50.009965896606445,33.10445785522461,116.26410796940887,0.14540607876878023,False,after
1775324171.065171,1876,BTC-USD,7,2026-04-04 17:36:11.065171003+00:00,50.04096031188965,34.10290241241455,116.18938970777718,0.1371730924790999,False,after
1775324171.116805,1877,BTC-USD,23,2026-04-04 17:36:11.116805077+00:00,51.63407325744629,35.13312339782715,116.11029079549097,0.14211444779414797,False,after
1775324171.164313,1878,BTC-USD,4,2026-04-04 17:36:11.164313078+00:00,47.50800132751465,36.08108043670654,116.01196099221062,0.09849778241034424,False,after
1775324171.264368,1879,BTC-USD,5,2026-04-04 17:36:11.264368057+00:00,100.05497932434082,38.080058097839355,116.24030740704147,0.5331620554777302,False,after
1775324171.3213649,1880,BTC-USD,6,2026-04-04 17:36:11.321364880+00:00,56.996822357177734,39.21741962432861,116.13956299656078,0.15308653032709982,False,after
1775324171.3809469,1881,BTC-USD,20,2026-04-04 17:36:11.380946875+00:00,59.58199501037598,40.40635585784912,116.03554371243963,0.16525659758227276,False,after
1775324171.42834,1882,BTC-USD,14,2026-04-04 17:36:11.428339958+00:00,47.393083572387695,41.35106086730957,115.89336849806666,0.05213432643627852,False,after
1775324171.465615,1883,BTC-USD,2,2026-04-04 17:36:11.465615034+00:00,37.275075912475586,42.093939781188965,115.74270442440029,-0.04163427744908897,False,after
1775324171.524687,1884,BTC-USD,11,2026-04-04 17:36:11.524687052+00:00,59.072017669677734,43.27281951904297,115.60664636326169,0.13666340688570955,False,after
1775324171.576732,1885,BTC-USD,8,2026-04-04 17:36:11.576731920+00:00,52.04486846923828,44.310874938964844,115.444372078954,0.06699324870496114,False,after
1775324171.618749,1886,BTC-USD,8,2026-04-04 17:36:11.618748903+00:00,42.01698303222656,45.148677825927734,115.26904520905326,-0.02716856713805076,False,after
1775324171.6666849,1887,BTC-USD,7,2026-04-04 17:36:11.666684866+00:00,47.93596267700195,46.10445499420166,115.08627094319293,0.015914215203865045,False,after
1775324171.7146938,1888,BTC-USD,8,2026-04-04 17:36:11.714693785+00:00,48.00891876220703,47.06225395202637,114.89487044826942,0.0082394001271527,False,after
1775324171.763917,1889,BTC-USD,5,2026-04-04 17:36:11.763916969+00:00,49.22318458557129,48.04404258728027,114.69524138907977,0.010280653181512748,False,after
1775324171.811578,1890,BTC-USD,2,2026-04-04 17:36:11.811578035+00:00,47.66106605529785,48.994760513305664,114.48675679017809,-0.011649333909004847,False,after
1775324171.863956,1891,BTC-USD,6,2026-04-04 17:36:11.863955975+00:00,52.377939224243164,50.040016174316406,114.26975413059694,0.020459683909486544,False,after
1775324171.914464,1892,BTC-USD,8,2026-04-04 17:36:11.914463997+00:00,50.50802230834961,51.009979248046875,114.05937777672719,-0.004400838839221561,False,after
1775324171.9651258,1893,BTC-USD,2,2026-04-04 17:36:11.965125799+00:00,50.66180229187012,50.98989486694336,114.05934831362684,-0.002876507536857849,False,after
1775324172.018424,1894,BTC-USD,4,2026-04-04 17:36:12.018424034+00:00,53.298234939575195,51.12886428833008,114.05781240337704,0.01901992161284768,False,after
1775324172.0662851,1895,BTC-USD,11,2026-04-04 17:36:12.066285132+00:00,47.86109924316406,51.03044033050537,114.05847981130198,-0.027786983419248245,False,after
1775324172.120942,1896,BTC-USD,51,2026-04-04 17:36:12.120942116+00:00,54.656982421875,51.09172344207764,114.05961131868958,0.03125785664687047,False,after
1775324172.165361,1897,BTC-USD,22,2026-04-04 17:36:12.165360928+00:00,44.4188117980957,51.03221893310547,114.06235580715612,-0.05798062900078072,False,after
1775324172.212333,1898,BTC-USD,3,2026-04-04 17:36:12.212332964+00:00,46.972036361694336,51.023316383361816,114.0626610905761,-0.03551802126070333,False,after
1775324172.263338,1899,BTC-USD,18,2026-04-04 17:36:12.263338089+00:00,51.00512504577637,35.59733867645264,25.043755207217348,0.6152346659610923,False,after
1775324172.315489,1900,BTC-USD,33,2026-04-04 17:36:12.315489054+00:00,52.15096473693848,36.63487911224365,24.621522777885783,0.6301838340653262,False,after
1775324172.363507,1901,BTC-USD,12,2026-04-04 17:36:12.363507032+00:00,48.01797866821289,37.59297847747803,24.09783636373473,0.43261146077096096,False,after
1775324172.414525,1902,BTC-USD,14,2026-04-04 17:36:12.414525032+00:00,51.01799964904785,38.61135959625244,23.55070677843891,0.5268054232730675,False,after
1775324172.462569,1903,BTC-USD,3,2026-04-04 17:36:12.462568998+00:00,48.04396629333496,39.56998348236084,22.918684353356475,0.369741241701472,False,after
1775324172.5156229,1904,BTC-USD,18,2026-04-04 17:36:12.515622853+00:00,53.053855895996094,40.628838539123535,22.272336369889306,0.5578677131362987,False,after
1775324172.5655758,1905,BTC-USD,9,2026-04-04 17:36:12.565575838+00:00,49.95298385620117,41.62561893463135,21.52483021667562,0.38687250202412676,False,after
1775324172.619872,1906,BTC-USD,152,2026-04-04 17:36:12.619872093+00:00,54.296255111694336,42.70942211151123,20.741627408111814,0.5586269954715138,False,after
1775324172.664032,1907,BTC-USD,33,2026-04-04 17:36:12.664031982+00:00,44.159889221191406,43.590660095214844,19.809336574940758,0.028735395747510783,False,after
1775324172.715961,1908,BTC-USD,27,2026-04-04 17:36:12.715960979+00:00,51.92899703979492,44.62717533111572,18.818539768866923,0.38801213050330347,False,after
1775324172.7659562,1909,BTC-USD,51,2026-04-04 17:36:12.765956163+00:00,49.99518394470215,45.62502384185791,17.69892262613237,0.24691673019643123,False,after
1775324172.814919,1910,BTC-USD,44,2026-04-04 17:36:12.814918995+00:00,48.96283149719238,46.60232067108154,16.437895454903128,0.14360176657570492,False,after
1775324172.871989,1911,BTC-USD,117,2026-04-04 17:36:12.871989012+00:00,57.070016860961914,47.74174213409424,15.06591671288571,0.6191640976542309,False,after
1775324172.916765,1912,BTC-USD,18,2026-04-04 17:36:12.916764975+00:00,44.775962829589844,48.63528251647949,13.417282000729964,-0.28763796472934555,False,after
1775324172.968053,1913,BTC-USD,48,2026-04-04 17:36:12.968053102+00:00,51.28812789916992,49.65886116027832,11.447324064695833,0.14232730109531436,False,after
1775324173.015357,1914,BTC-USD,13,2026-04-04 17:36:13.015357018+00:00,47.30391502380371,50.602922439575195,8.951122384321527,-0.36855796112785927,False,after
1775324173.0673769,1915,BTC-USD,26,2026-04-04 17:36:13.067376852+00:00,52.01983451843262,51.04857921600342,8.430625957720771,0.11520559769820213,False,after
1775324173.115145,1916,BTC-USD,15,2026-04-04 17:36:13.115144968+00:00,47.76811599731445,50.97412109375,8.443069529026761,-0.37972032391933946,False,after
1775324173.170113,1917,BTC-USD,10,2026-04-04 17:36:13.170113087+00:00,54.96811866760254,50.991883277893066,8.450667682643509,0.4705232224284603,False,after
1775324173.216365,1918,BTC-USD,13,2026-04-04 17:36:13.216365099+00:00,46.25201225280762,51.051340103149414,8.405633582981888,-0.5709656271549302,False,after
1775324173.266806,1919,BTC-USD,4,2026-04-04 17:36:13.266805887+00:00,50.44078826904297,50.84307670593262,8.285950602380467,-0.048550668015577496,False,after
1775324173.316457,1920,BTC-USD,14,2026-04-04 17:36:13.316457033+00:00,49.651145935058594,51.04086399078369,8.132652128046159,-0.17088128618369572,False,after
1775324173.3644822,1921,BTC-USD,10,2026-04-04 17:36:13.364482164+00:00,48.02513122558594,50.959739685058594,8.142286300467637,-0.36041577895684074,False,after
1775324173.412457,1922,BTC-USD,6,2026-04-04 17:36:13.412456989+00:00,47.97482490539551,50.952816009521484,8.144722720894988,-0.36563443669924445,False,after
1775324173.4655628,1923,BTC-USD,9,2026-04-04 17:36:13.465562820+00:00,53.105831146240234,51.00535869598389,8.150073932673152,0.2577243430683102,False,after
1775324173.5157871,1924,BTC-USD,27,2026-04-04 17:36:13.515787125+00:00,50.22430419921875,51.01334095001221,8.149089865277642,-0.09682513800166251,False,after
1775324173.566049,1925,BTC-USD,25,2026-04-04 17:36:13.566049099+00:00,50.2619743347168,51.018381118774414,8.148534532216976,-0.09282733982006225,False,after
1775324173.615556,1926,BTC-USD,31,2026-04-04 17:36:13.615556002+00:00,49.50690269470215,51.007699966430664,8.150191743526124,-0.18414257221870048,False,after
1775324173.66353,1927,BTC-USD,11,2026-04-04 17:36:13.663530111+00:00,47.9741096496582,50.9345006942749,8.160879888777925,-0.36275390459888407,False,after
1775324173.714925,1928,BTC-USD,26,2026-04-04 17:36:13.714925051+00:00,51.39493942260742,51.01223945617676,8.146073309158421,0.04697968602865436,False,after
1775324173.760913,1929,BTC-USD,2,2026-04-04 17:36:13.760912895+00:00,45.987844467163086,49.9308967590332,4.073698909222205,-0.9679292406573483,False,after
1775324173.815318,1930,BTC-USD,13,2026-04-04 17:36:13.815318108+00:00,54.40521240234375,49.87906455993652,3.9977391172276935,1.1321768904084886,False,after
1775324173.869075,1931,BTC-USD,13,2026-04-04 17:36:13.869075060+00:00,53.7569522857666,49.762563705444336,3.788614834524075,1.0543137148498336,False,after
1775324173.915246,1932,BTC-USD,52,2026-04-04 17:36:13.915246010+00:00,46.170949935913086,49.738121032714844,3.808106007920491,-0.9367310388372562,False,after
1775324173.965427,1933,BTC-USD,5,2026-04-04 17:36:13.965426922+00:00,50.180912017822266,49.99623775482178,3.3567454326653294,0.0550158678115346,False,after
1775324174.01453,1934,BTC-USD,11,2026-04-04 17:36:14.014529943+00:00,49.1030216217041,49.796857833862305,3.0923199514997473,-0.22437400496727347,False,after
1775324174.066453,1935,BTC-USD,6,2026-04-04 17:36:14.066452979+00:00,51.92303657531738,49.79442119598389,3.090559947955311,0.6887474810970001,False,after
1775324174.117413,1936,BTC-USD,21,2026-04-04 17:36:14.117413044+00:00,50.96006393432617,49.97328281402588,2.8830860856470233,0.34226557618685854,False,after
1775324174.175167,1937,BTC-USD,94,2026-04-04 17:36:14.175167084+00:00,57.7540397644043,50.169644355773926,3.0697958986584033,2.4706513589209593,False,after
1775324174.2227972,1938,BTC-USD,144,2026-04-04 17:36:14.222797155+00:00,47.63007164001465,50.16206741333008,3.0756997547817844,-0.8232259242401476,False,after
1775324174.271028,1939,BTC-USD,74,2026-04-04 17:36:14.271028042+00:00,48.230886459350586,50.142221450805664,3.085068668894728,-0.6195437432969174,False,after
1775324174.315681,1940,BTC-USD,54,2026-04-04 17:36:14.315680981+00:00,44.65293884277344,50.082058906555176,3.1627935881008207,-1.7165584514295764,False,after
1775324174.367795,1941,BTC-USD,85,2026-04-04 17:36:14.367794991+00:00,52.114009857177734,50.07678031921387,3.159101738204553,0.6448762043104405,False,after
1775324174.4177349,1942,BTC-USD,40,2026-04-04 17:36:14.417734861+00:00,49.939870834350586,50.06541728973389,3.158540687502818,-0.039748246992683,False,after
1775324174.4649029,1943,BTC-USD,41,2026-04-04 17:36:14.464902878+00:00,47.16801643371582,49.9955415725708,3.18362426736867,-0.8881466220233293,False,after
1775324174.516313,1944,BTC-USD,23,2026-04-04 17:36:14.516313076+00:00,51.41019821166992,49.957780838012695,3.154717512466022,0.4603953818108682,False,after
1775324174.568375,1945,BTC-USD,22,2026-04-04 17:36:14.568375111+00:00,52.062034606933594,50.041799545288086,3.153678576548151,0.6405963742369553,False,after
1775324174.619618,1946,BTC-USD,32,2026-04-04 17:36:14.619617939+00:00,51.242828369140625,49.9735164642334,3.087989134809013,0.4110480476110002,False,after
1775324174.671223,1947,BTC-USD,37,2026-04-04 17:36:14.671222925+00:00,51.6049861907959,50.1172399520874,2.9898545983035913,0.49759819074567235,False,after
1775324174.715452,1948,BTC-USD,10,2026-04-04 17:36:14.715451956+00:00,44.22903060913086,50.06237983703613,3.0727589061176674,-1.8984077196201259,False,after
1775324174.765093,1949,BTC-USD,15,2026-04-04 17:36:14.765093088+00:00,49.64113235473633,50.03509998321533,3.0702721705208433,-0.12831684182974923,False,after
1775324174.8131578,1950,BTC-USD,2,2026-04-04 17:36:14.813157797+00:00,48.0647087097168,49.9533748626709,3.067185099186439,-0.6157653000645654,False,after
1775324174.8681622,1951,BTC-USD,44,2026-04-04 17:36:14.868162155+00:00,55.00435829162598,50.09310245513916,3.1355892665155944,1.566294376924061,False,after
1775324174.91747,1952,BTC-USD,42,2026-04-04 17:36:14.917469978+00:00,49.307823181152344,50.05889892578125,3.134621732912525,-0.23960650075983692,False,after
1775324174.966353,1953,BTC-USD,30,2026-04-04 17:36:14.966352940+00:00,48.88296127319336,50.07567882537842,3.1258488303893635,-0.3815659735651678,False,after
1775324175.01822,1954,BTC-USD,23,2026-04-04 17:36:15.018219948+00:00,51.867008209228516,50.051941871643066,3.1072225433484286,0.5841443000183321,False,after
1775324175.06622,1955,BTC-USD,14,2026-04-04 17:36:15.066220045+00:00,48.00009727478027,50.01288414001465,3.1207363174894995,-0.6449717824457457,False,after
1775324175.117441,1956,BTC-USD,37,2026-04-04 17:36:15.117440939+00:00,51.22089385986328,49.95137691497803,3.0643893644382585,0.41428056095540344,False,after
1775324175.1668968,1957,BTC-USD,27,2026-04-04 17:36:15.166896820+00:00,49.455881118774414,50.05729675292969,2.949496195099523,-0.2039045295784761,False,after
1775324175.2149792,1958,BTC-USD,14,2026-04-04 17:36:15.214979172+00:00,48.08235168457031,49.980363845825195,2.949846329065053,-0.643427470290106,False,after
1775324175.265733,1959,BTC-USD,17,2026-04-04 17:36:15.265733004+00:00,50.75383186340332,49.99553680419922,2.95187452409974,0.2568859390916576,False,after
1775324175.315636,1960,BTC-USD,18,2026-04-04 17:36:15.315635920+00:00,49.902915954589844,50.01433849334717,2.948154110453972,-0.037794000782464796,False,after
1775324175.367104,1961,BTC-USD,7,2026-04-04 17:36:15.367104053+00:00,51.4681339263916,49.90230083465576,2.7759621328065087,0.5640686064232354,False,after
1775324175.4141078,1962,BTC-USD,15,2026-04-04 17:36:15.414107800+00:00,47.003746032714844,49.94685649871826,2.7090752267060765,-1.086389346811126,False,after
1775324175.464821,1963,BTC-USD,4,2026-04-04 17:36:15.464821100+00:00,50.713300704956055,49.935359954833984,2.704482899154805,0.28764861126139474,False,after
1775324175.516147,1964,BTC-USD,17,2026-04-04 17:36:15.516146898+00:00,51.32579803466797,50.01579761505127,2.6843555248618634,0.488013010006978,False,after
1775324175.5668411,1965,BTC-USD,41,2026-04-04 17:36:15.566841125+00:00,50.69422721862793,49.989285469055176,2.6706699561964733,0.2639568951367997,False,after
1775324175.615947,1966,BTC-USD,12,2026-04-04 17:36:15.615947008+00:00,49.10588264465332,50.01604080200195,2.654616452819836,-0.3428586289299261,False,after
1775324175.6639931,1967,BTC-USD,8,2026-04-04 17:36:15.663993120+00:00,48.046112060546875,49.87760066986084,2.570244559227079,-0.712573674259514,False,after
1775324175.714253,1968,BTC-USD,6,2026-04-04 17:36:15.714252949+00:00,50.25982856750488,49.957756996154785,2.5168073904120525,0.12002172772571301,False,after
1775324175.761253,1969,BTC-USD,2,2026-04-04 17:36:15.761253119+00:00,47.00016975402832,49.88894462585449,2.550145648301839,-1.132788189470601,False,after
1775324175.817307,1970,BTC-USD,14,2026-04-04 17:36:15.817306995+00:00,56.053876876831055,50.01699924468994,2.6946236749165564,2.2403416433755097,False,after
1775324175.864177,1971,BTC-USD,7,2026-04-04 17:36:15.864176989+00:00,46.86999320983887,49.993896484375,2.7169094935943447,-1.1498002719271132,False,after
1775324175.918435,1972,BTC-USD,21,2026-04-04 17:36:15.918435097+00:00,54.258108139038086,50.11956214904785,2.76647392406338,1.495964214226738,False,after
1775324175.964998,1973,BTC-USD,6,2026-04-04 17:36:15.964998007+00:00,46.562910079956055,49.98870372772217,2.7770609032183033,-1.2336040753719162,False,after
1775324176.013572,1974,BTC-USD,2,2026-04-04 17:36:16.013571978+00:00,48.573970794677734,49.95569705963135,2.7840023510126253,-0.49630930248713256,False,after
1775324176.066182,1975,BTC-USD,9,2026-04-04 17:36:16.066181898+00:00,52.609920501708984,50.00265598297119,2.8089638757891304,0.9281943926763125,False,after
1775324176.120269,1976,BTC-USD,8,2026-04-04 17:36:16.120269060+00:00,54.087162017822266,50.094261169433594,2.8665611461829905,1.3929236617559946,False,after
1775324176.164777,1977,BTC-USD,16,2026-04-04 17:36:16.164777040+00:00,44.50798034667969,50.02493858337402,2.9592907222206994,-1.8642839634743023,False,after
1775324176.21889,1978,BTC-USD,11,2026-04-04 17:36:16.218889952+00:00,54.112911224365234,50.07929801940918,3.0095072074471583,1.3402902624638018,False,after
1775324176.265653,1979,BTC-USD,10,2026-04-04 17:36:16.265652895+00:00,46.762943267822266,50.09479999542236,2.98993464216778,-1.1143577122423034,False,after
1775324176.3165922,1980,BTC-USD,17,2026-04-04 17:36:16.316592216+00:00,50.939321517944336,50.025482177734375,2.9274878223456553,0.3121582037795619,False,after
1775324176.36465,1981,BTC-USD,4,2026-04-04 17:36:16.364650011+00:00,48.05779457092285,49.9114990234375,2.8899452008320994,-0.6414323883999299,False,after
1775324176.4146209,1982,BTC-USD,18,2026-04-04 17:36:16.414620876+00:00,49.97086524963379,49.987497329711914,2.8390872695129548,-0.00585824897202904,False,after
1775324176.464693,1983,BTC-USD,9,2026-04-04 17:36:16.464693069+00:00,50.07219314575195,49.98532295227051,2.8389777457971097,0.03059911040516257,False,after
1775324176.514924,1984,BTC-USD,4,2026-04-04 17:36:16.514924049+00:00,50.230979919433594,50.0078821182251,2.8363039448988814,0.0786579314285902,False,after
1775324176.564962,1985,BTC-USD,5,2026-04-04 17:36:16.564961910+00:00,50.03786087036133,49.97017860412598,2.8228238420060316,0.023976794169080475,False,after
1775324176.612926,1986,BTC-USD,2,2026-04-04 17:36:16.612926006+00:00,47.96409606933594,49.91025924682617,2.8331613748003504,-0.6869228116691299,False,after
1775324176.6667929,1987,BTC-USD,14,2026-04-04 17:36:16.666792870+00:00,53.86686325073242,49.832515716552734,2.6616742660082218,1.5157179771024716,False,after
1775324176.715151,1988,BTC-USD,9,2026-04-04 17:36:16.715151072+00:00,48.35820198059082,49.84707832336426,2.651350147485897,-0.5615540234039785,False,after
1775324176.76628,1989,BTC-USD,4,2026-04-04 17:36:16.766279936+00:00,51.12886428833008,49.90503787994385,2.646970375356899,0.4623498697907483,False,after
1775324176.815209,1990,BTC-USD,5,2026-04-04 17:36:16.815208912+00:00,48.92897605895996,49.99055862426758,2.540764061239746,-0.4178202067253841,False,after
1775324176.86636,1991,BTC-USD,10,2026-04-04 17:36:16.866359949+00:00,51.15103721618652,49.971299171447754,2.5279568979917335,0.4666764871173161,False,after
1775324176.914399,1992,BTC-USD,8,2026-04-04 17:36:16.914398909+00:00,48.03895950317383,49.93328094482422,2.5426902730260688,-0.7450067598661747,False,after
1775324176.965322,1993,BTC-USD,6,2026-04-04 17:36:16.965322018+00:00,50.92310905456543,50.00838279724121,2.5146488165617815,0.363759047108177,False,after
1775324177.015418,1994,BTC-USD,8,2026-04-04 17:36:17.015418053+00:00,50.09603500366211,49.982099533081055,2.5065527625282322,0.045455045784128546,False,after
1775324177.061425,1995,BTC-USD,2,2026-04-04 17:36:17.061424971+00:00,46.00691795349121,49.86099720001221,2.5499106856751297,-1.5114565651936027,False,after
1775324177.114591,1996,BTC-USD,12,2026-04-04 17:36:17.114590883+00:00,53.16591262817383,49.89945888519287,2.585434966314611,1.2634058816173201,False,after
1775324177.1655838,1997,BTC-USD,15,2026-04-04 17:36:17.165583849+00:00,50.99296569824219,49.8872184753418,2.5786354035017185,0.428810998793709,False,after
1775324177.215004,1998,BTC-USD,5,2026-04-04 17:36:17.215003967+00:00,49.42011833190918,49.99104022979736,2.447334290924359,-0.23328316855011508,False,after
1775324177.2646642,1999,BTC-USD,2,2026-04-04 17:36:17.264664173+00:00,49.66020584106445,49.991421699523926,2.4472801230827432,-0.1353403949696829,False,after
1775324177.315167,2000,BTC-USD,12,2026-04-04 17:36:17.315166950+00:00,50.502777099609375,50.04018306732178,2.432350831853019,0.19018392668921993,False,after
1775324177.3607612,2001,BTC-USD,2,2026-04-04 17:36:17.360761166+00:00,45.594215393066406,49.851980209350586,2.4043021602318837,-1.7708942273185573,False,after
1775324177.411364,2002,BTC-USD,5,2026-04-04 17:36:17.411364079+00:00,50.60291290283203,49.87788200378418,2.405296124576133,0.30143103447423475,False,after
1775324178.165264,2003,BTC-USD,3,2026-04-04 17:36:18.165263891+00:00,753.8998126983643,63.9782190322876,99.58981187531724,6.92763226151921,True,after
1775324178.16563,2004,BTC-USD,9,2026-04-04 17:36:18.165630102+00:00,0.3662109375,62.94820308685303,99.98317821192816,-0.6259252133064008,False,after
1775324178.165836,2005,BTC-USD,6,2026-04-04 17:36:18.165836096+00:00,0.20599365234375,61.9923210144043,100.35677313537231,-0.615666740088547,False,after
1775324178.166018,2006,BTC-USD,5,2026-04-04 17:36:18.166018009+00:00,0.1819133758544922,60.97154140472412,100.72745781056777,-0.6035060285467854,False,after
1775324178.166232,2007,BTC-USD,3,2026-04-04 17:36:18.166232109+00:00,0.21409988403320312,59.9867057800293,101.08244546720984,-0.5913252852136996,False,after
1775324178.1664362,2008,BTC-USD,24,2026-04-04 17:36:18.166436195+00:00,0.2040863037109375,59.02914047241211,101.42372017362622,-0.5799930634372232,False,after
1775324178.166665,2009,BTC-USD,9,2026-04-04 17:36:18.166665077+00:00,0.2288818359375,58.01864147186279,101.75899037157578,-0.5679081467387244,False,after
1775324178.166856,2010,BTC-USD,2,2026-04-04 17:36:18.166856050+00:00,0.19097328186035156,57.0244026184082,102.08224601415368,-0.5567415643330174,False,after
1775324178.167024,2011,BTC-USD,5,2026-04-04 17:36:18.167023897+00:00,0.1678466796875,55.99839687347412,102.39655048951307,-0.5452385839843745,False,after
1775324178.167199,2012,BTC-USD,6,2026-04-04 17:36:18.167198896+00:00,0.17499923706054688,55.061821937561035,102.6942274677614,-0.5344684317113249,False,after
1775324178.1673338,2013,BTC-USD,1,2026-04-04 17:36:18.167333841+00:00,0.13494491577148438,54.050254821777344,102.98662506639901,-0.5235175914468971,False,after
1775324178.167485,2014,BTC-USD,8,2026-04-04 17:36:18.167484999+00:00,0.15115737915039062,53.02676200866699,103.26815849111989,-0.5120223445648391,False,after
1775324178.167637,2015,BTC-USD,6,2026-04-04 17:36:18.167637110+00:00,0.15211105346679688,52.01591968536377,103.53846896588374,-0.5009134203924366,False,after
1775324178.1677802,2016,BTC-USD,6,2026-04-04 17:36:18.167780161+00:00,0.1430511474609375,51.03666305541992,103.79777161616265,-0.49031507242910977,False,after
1775324178.1679208,2017,BTC-USD,9,2026-04-04 17:36:18.167920828+00:00,0.14066696166992188,50.07855415344238,104.04673720440975,-0.4799563016922358,False,after
1775324178.222591,2018,BTC-USD,9,2026-04-04 17:36:18.222590923+00:00,54.670095443725586,50.1667594909668,104.04876339164741,0.043281013689782086,False,after
1775324178.2635489,2019,BTC-USD,14,2026-04-04 17:36:18.263548850+00:00,40.95792770385742,50.04591464996338,104.056024756855,-0.08733744122304903,False,after
1775324178.320619,2020,BTC-USD,15,2026-04-04 17:36:18.320619106+00:00,57.070255279541016,50.06624221801758,104.05732164537295,0.06730918065903227,False,after
1775324178.369108,2021,BTC-USD,48,2026-04-04 17:36:18.369107962+00:00,48.48885536193848,50.09861946105957,104.05655869253339,-0.015470087799824606,False,after
1775324178.418992,2022,BTC-USD,42,2026-04-04 17:36:18.418992043+00:00,49.88408088684082,50.011138916015625,104.05482904956239,-0.0012210680689724227,False,after
1775324178.4657,2023,BTC-USD,37,2026-04-04 17:36:18.465699911+00:00,46.707868576049805,50.0140380859375,104.05473303386755,-0.03177336977849541,False,after
1775324178.517112,2024,BTC-USD,19,2026-04-04 17:36:18.517112017+00:00,51.412105560302734,50.07080078125,104.0547055462383,0.01289038080509204,False,after
1775324178.570668,2025,BTC-USD,38,2026-04-04 17:36:18.570667982+00:00,53.555965423583984,50.0897216796875,104.0552626833564,0.03331156593630808,False,after
1775324178.61704,2026,BTC-USD,21,2026-04-04 17:36:18.617039919+00:00,46.3719367980957,49.93541717529297,104.05493435466984,-0.03424614507036438,False,after
1775324178.664085,2027,BTC-USD,10,2026-04-04 17:36:18.664084911+00:00,47.044992446899414,49.98615741729736,104.05285230525995,-0.02826606772651893,False,after
1775324178.7151208,2028,BTC-USD,14,2026-04-04 17:36:18.715120792+00:00,51.03588104248047,49.92461681365967,104.05127170525527,0.010679967775585338,False,after
1775324178.764138,2029,BTC-USD,13,2026-04-04 17:36:18.764137983+00:00,49.01719093322754,49.96970176696777,104.05036218199665,-0.009154325018822884,False,after
1775324178.866395,2030,BTC-USD,3,2026-04-04 17:36:18.866394997+00:00,102.25701332092285,50.996055603027344,104.3128896409757,0.4914153744022006,False,after
1775324178.915306,2031,BTC-USD,5,2026-04-04 17:36:18.915306091+00:00,48.911094665527344,51.013121604919434,104.31246892019107,-0.020151252876588893,False,after
1775324178.965425,2032,BTC-USD,19,2026-04-04 17:36:18.965425014+00:00,50.11892318725586,51.016082763671875,104.31244083092365,-0.008600695844805223,False,after
1775324179.014673,2033,BTC-USD,26,2026-04-04 17:36:19.014672995+00:00,49.24798011779785,50.99959850311279,104.3126581598151,-0.016792002200071692,False,after
1775324179.0654662,2034,BTC-USD,9,2026-04-04 17:36:19.065466166+00:00,50.79317092895508,51.01084232330322,104.31260391908322,-0.002086721893329356,False,after
1775324179.116578,2035,BTC-USD,30,2026-04-04 17:36:19.116578102+00:00,51.11193656921387,51.03232383728027,104.3125100542384,0.0007632136537812987,False,after
1775324179.165739,2036,BTC-USD,10,2026-04-04 17:36:19.165739059+00:00,49.16095733642578,51.05626106262207,104.31192892418926,-0.018169577973903044,False,after
