arrival_ts,sequence,product,num_changes
1775324184.5263622,2117,BTC-USD,9
1775324184.5265,2118,BTC-USD,1
1775324184.526773,2119,BTC-USD,2
1775324184.526874,2120,BTC-USD,3
1775324184.5288389,2121,BTC-USD,1
1775324184.5293381,2122,BTC-USD,4
1775324184.5315158,2123,BTC-USD,1
1775324184.532249,2124,BTC-USD,2
1775324184.533945,2125,BTC-USD,3
1775324184.539524,2126,BTC-USD,30
1775324184.539765,2127,BTC-USD,3
1775324184.540852,2128,BTC-USD,12
1775324184.5425248,2129,BTC-USD,8
1775324184.542696,2130,BTC-USD,4
1775324184.5443058,2131,BTC-USD,7
1775324184.5449631,2132,BTC-USD,7
1775324184.547476,2133,BTC-USD,7
1775324184.551601,2134,BTC-USD,19
1775324184.551866,2135,BTC-USD,4
1775324184.5534022,2136,BTC-USD,13
1775324184.5644228,2137,BTC-USD,12
1775324184.614954,2138,BTC-USD,14
1775324184.664839,2139,BTC-USD,12
1775324184.715124,2140,BTC-USD,14
1775324184.762764,2141,BTC-USD,5
1775324184.810983,2142,BTC-USD,2
1775324184.8638809,2143,BTC-USD,14
1775324184.9140348,2144,BTC-USD,5
1775324184.964125,2145,BTC-USD,2
1775324185.016097,2146,BTC-USD,19
1775324185.060574,2147,BTC-USD,6
1775324185.115218,2148,BTC-USD,11
1775324185.1642811,2149,BTC-USD,3
1775324185.215408,2150,BTC-USD,5
1775324185.265559,2151,BTC-USD,5
1775324185.3144588,2152,BTC-USD,13
1775324185.3645802,2153,BTC-USD,2
1775324185.418488,2154,BTC-USD,28
1775324185.465641,2155,BTC-USD,14
1775324185.5148108,2156,BTC-USD,9
1775324185.56379,2157,BTC-USD,4
1775324185.6108139,2158,BTC-USD,1
1775324185.661797,2159,BTC-USD,1
1775324185.7133398,2160,BTC-USD,4
1775324185.765336,2161,BTC-USD,3
1775324185.8156219,2162,BTC-USD,2
1775324185.911086,2163,BTC-USD,1
1775324185.9667032,2164,BTC-USD,16
1775324186.0168,2165,BTC-USD,6
1775324186.061771,2166,BTC-USD,1
1775324186.115226,2167,BTC-USD,8
1775324186.165226,2168,BTC-USD,4
1775324186.215036,2169,BTC-USD,5
1775324186.264489,2170,BTC-USD,10
1775324186.315542,2171,BTC-USD,6
1775324186.3606322,2172,BTC-USD,1
1775324186.413653,2173,BTC-USD,7
1775324186.464823,2174,BTC-USD,3
1775324186.514745,2175,BTC-USD,10
1775324186.564808,2176,BTC-USD,6
1775324186.614975,2177,BTC-USD,7
1775324186.714197,2178,BTC-USD,17
1775324186.766169,2179,BTC-USD,49
1775324187.690635,2180,BTC-USD,14
1775324187.691117,2181,BTC-USD,5
1775324187.6913369,2182,BTC-USD,14
1775324187.691585,2183,BTC-USD,8
1775324188.40547,2184,BTC-USD,5
1775324188.4057338,2185,BTC-USD,1
1775324188.405834,2186,BTC-USD,17
1775324188.406036,2187,BTC-USD,16
1775324188.406214,2188,BTC-USD,24
1775324188.406377,2189,BTC-USD,14
1775324188.406521,2190,BTC-USD,10
1775324188.406635,2191,BTC-USD,8
1775324188.4067378,2192,BTC-USD,4
1775324188.406836,2193,BTC-USD,3
1775324188.40693,2194,BTC-USD,3
1775324188.4070249,2195,BTC-USD,7
1775324188.407177,2196,BTC-USD,27
1775324188.407318,2197,BTC-USD,21
1775324188.4074528,2198,BTC-USD,8
1775324188.407574,2199,BTC-USD,30
1775324188.4078321,2200,BTC-USD,12
1775324188.4080582,2201,BTC-USD,4
1775324188.408414,2202,BTC-USD,7
1775324188.408581,2203,BTC-USD,1
1775324188.408692,2204,BTC-USD,5
1775324188.408831,2205,BTC-USD,10
1775324188.40894,2206,BTC-USD,3
1775324188.409138,2207,BTC-USD,8
1775324188.4093041,2208,BTC-USD,5
1775324188.409419,2209,BTC-USD,1
1775324188.4095209,2210,BTC-USD,8
1775324188.4096372,2211,BTC-USD,7
1775324188.418252,2212,BTC-USD,1
1775324188.464521,2213,BTC-USD,3
1775324188.514623,2214,BTC-USD,8
1775324188.563704,2215,BTC-USD,6
1775324188.614976,2216,BTC-USD,3
1775324188.66395,2217,BTC-USD,4
1775324188.711932,2218,BTC-USD,1
1775324188.766902,2219,BTC-USD,21
1775324188.830015,2220,BTC-USD,20
1775324188.864974,2221,BTC-USD,10
1775324188.9141278,2222,BTC-USD,7
1775324188.965486,2223,BTC-USD,6
1775324189.018751,2224,BTC-USD,6
1775324189.065962,2225,BTC-USD,9
1775324189.115134,2226,BTC-USD,16
1775324189.166434,2227,BTC-USD,11
1775324189.214418,2228,BTC-USD,15
1775324189.9415228,2229,BTC-USD,9
1775324189.941807,2230,BTC-USD,2
1775324189.9419131,2231,BTC-USD,4
1775324189.9420228,2232,BTC-USD,5
1775324189.942127,2233,BTC-USD,28
1775324189.942261,2234,BTC-USD,25
1775324190.658837,2235,BTC-USD,21
1775324190.659178,2236,BTC-USD,18
1775324190.659303,2237,BTC-USD,21
1775324190.659421,2238,BTC-USD,50
1775324190.659581,2239,BTC-USD,7
1775324190.659719,2240,BTC-USD,9
1775324190.659863,2241,BTC-USD,10
1775324190.660001,2242,BTC-USD,2
1775324190.6601448,2243,BTC-USD,8
1775324190.660258,2244,BTC-USD,3
1775324190.660355,2245,BTC-USD,2
1775324190.6604512,2246,BTC-USD,5
1775324190.660546,2247,BTC-USD,9
1775324190.660646,2248,BTC-USD,31
1775324190.660769,2249,BTC-USD,15
1775324190.660875,2250,BTC-USD,5
1775324190.6610508,2251,BTC-USD,15
1775324190.661189,2252,BTC-USD,7
1775324190.6612911,2253,BTC-USD,4
1775324190.661393,2254,BTC-USD,13
1775324190.6615229,2255,BTC-USD,16
1775324190.664416,2256,BTC-USD,12
1775324190.715122,2257,BTC-USD,11
1775324190.765909,2258,BTC-USD,5
1775324190.813013,2259,BTC-USD,5
1775324190.86398,2260,BTC-USD,9
1775324190.914808,2261,BTC-USD,7
1775324190.964701,2262,BTC-USD,5
1775324191.014217,2263,BTC-USD,7
1775324191.0647948,2264,BTC-USD,2
1775324191.115239,2265,BTC-USD,10
1775324191.165707,2266,BTC-USD,6
1775324191.2143779,2267,BTC-USD,6
1775324191.26815,2268,BTC-USD,11
1775324191.314527,2269,BTC-USD,7
1775324191.3656352,2270,BTC-USD,6
1775324191.414701,2271,BTC-USD,6
1775324191.464679,2272,BTC-USD,4
1775324191.5166469,2273,BTC-USD,7
1775324191.561772,2274,BTC-USD,1
1775324191.61483,2275,BTC-USD,4
1775324191.6639428,2276,BTC-USD,2
1775324191.716674,2277,BTC-USD,3
1775324191.766003,2278,BTC-USD,3
1775324191.8160079,2279,BTC-USD,5
1775324191.864662,2280,BTC-USD,5
1775324191.911073,2281,BTC-USD,3
1775324191.964185,2282,BTC-USD,12
1775324192.01311,2283,BTC-USD,6
1775324192.062204,2284,BTC-USD,1
1775324192.116617,2285,BTC-USD,17
1775324192.164649,2286,BTC-USD,8
1775324192.21338,2287,BTC-USD,13
1775324192.265504,2288,BTC-USD,8
1775324192.317832,2289,BTC-USD,76
1775324192.3655412,2290,BTC-USD,29
1775324192.41457,2291,BTC-USD,17
1775324192.465725,2292,BTC-USD,14
1775324192.516725,2293,BTC-USD,15
1775324192.564671,2294,BTC-USD,7
1775324192.616826,2295,BTC-USD,19
1775324192.665901,2296,BTC-USD,7
1775324192.714762,2297,BTC-USD,8
1775324192.7659829,2298,BTC-USD,10
1775324192.816227,2299,BTC-USD,8
1775324192.861289,2300,BTC-USD,4
1775324192.914386,2301,BTC-USD,10
1775324192.964651,2302,BTC-USD,8
1775324193.012715,2303,BTC-USD,5
1775324193.0621781,2304,BTC-USD,4
1775324193.1150348,2305,BTC-USD,8
1775324193.1663082,2306,BTC-USD,4
1775324193.213883,2307,BTC-USD,6
1775324193.264436,2308,BTC-USD,5
1775324193.3174112,2309,BTC-USD,5
1775324193.366583,2310,BTC-USD,6
1775324193.412226,2311,BTC-USD,6
